cohort	sample_key	sample	sample_type	technology	n_spots	reaction	description	metric	mean	median	q25	q75	pct_negative	pct_positive	pct_zero
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	EX_glu__L_e	glutamate_exchange	meanNormalized	0.03311481398519509	0.035732036615000004	0.0019155937719999997	0.06518090332999998	0.2330551401418303	0.7669448598581697	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	EX_glu__L_e	glutamate_exchange	meanFlux	33.11481398519509	35.732036615	1.9155937719999976	65.18090333	0.2330551401418303	0.7669448598581697	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	EX_pyr_e	pyruvate_exchange	meanNormalized	0.2452355064104464	0.25057833908	0.185512641176	0.302029332482	0.0	1.0	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	EX_pyr_e	pyruvate_exchange	meanFlux	245.23550641044648	250.57833908	185.51264117600002	302.02933248200003	0.0	1.0	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	PYRt2m	pyruvate_transport_to_mitochondria	meanNormalized	-0.05374070742592922	-0.0530953297	-0.081923790494	-0.02837826435	0.9165420425490858	0.08345795745091418	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	PYRt2m	pyruvate_transport_to_mitochondria	meanFlux	-53.74070742592923	-53.0953297	-81.923790494	-28.378264350000002	0.9165420425490858	0.08345795745091418	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	PDHm	pyruvate_dehydrogenase_mitochondrial	meanNormalized	0.049515556572041486	0.048522367227	0.041948012922	0.055792551527	0.0	1.0	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	PDHm	pyruvate_dehydrogenase_mitochondrial	meanFlux	49.51555657204149	48.522367227	41.948012922000004	55.792551527	0.0	1.0	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	LDH_L	lactate_dehydrogenase_l	meanNormalized	-0.15252994894802252	-0.144543980991	-0.214959351612	-0.09651495901099999	0.9819576438805538	0.018042356119446188	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	LDH_L	lactate_dehydrogenase_l	meanFlux	-152.52994894802254	-144.54398099099998	-214.95935161200003	-96.514959011	0.9819576438805538	0.018042356119446188	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	ASPTA	aspartate_transaminase_cytosol	meanNormalized	0.1653366825101167	0.160381989669	0.116142579407	0.211816962882	0.0	1.0	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	ASPTA	aspartate_transaminase_cytosol	meanFlux	165.33668251011667	160.381989669	116.14257940699999	211.816962882	0.0	1.0	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	ASPTAm	aspartate_transaminase_mitochondria	meanNormalized	0.16595585803669313	0.15866003076799998	0.119604267075	0.205294398499	0.0	1.0	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	ASPTAm	aspartate_transaminase_mitochondria	meanFlux	165.95585803669314	158.660030768	119.60426707500001	205.29439849899998	0.0	1.0	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	ASPGLUm	aspartate_glutamate_mitochondrial_transport	meanNormalized	0.0785232574947393	0.080889110391	0.062147759779	0.094704470744	0.0	1.0	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	ASPGLUm	aspartate_glutamate_mitochondrial_transport	meanFlux	78.5232574947393	80.889110391	62.14775977899999	94.704470744	0.0	1.0	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	ALATA_L	alanine_transaminase	meanNormalized	0.13667124932513652	0.13573495079200001	0.11273356319499998	0.15984646605800001	0.0013025230353610883	0.998697476964639	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	ALATA_L	alanine_transaminase	meanFlux	136.67124932513653	135.73495079199998	112.73356319499999	159.846466058	0.0013025230353610883	0.998697476964639	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	GLUN	glutaminase	meanNormalized	0.0617581638628325	0.06200096161600001	0.053811761158	0.070657883464	0.0	1.0	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	GLUN	glutaminase	meanFlux	61.75816386283251	62.000961616	53.811761158	70.65788346400001	0.0	1.0	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	GLUNm	glutaminase_mitochondrial	meanNormalized	0.267966163521703	0.27002351588199996	0.25365979525	0.2846907833830001	0.0	1.0	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	GLUNm	glutaminase_mitochondrial	meanFlux	267.96616352170304	270.023515882	253.65979525	284.690783383	0.0	1.0	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	GLUDym	glutamate_dehydrogenase	meanNormalized	0.14882274603451784	0.14823970166099998	0.129180486408	0.16728563899499999	0.0	1.0	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	GLUDym	glutamate_dehydrogenase	meanFlux	148.82274603451782	148.239701661	129.180486408	167.285638995	0.0	1.0	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	AKGDm	alpha_ketoglutarate_dehydrogenase	meanNormalized	0.05718814428121216	0.055487719936	0.03628283188899999	0.07540641697599999	0.0	1.0	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	AKGDm	alpha_ketoglutarate_dehydrogenase	meanFlux	57.18814428121217	55.48771993600001	36.282831889	75.406416976	0.0	1.0	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	AKGMALtm	akg_malate_transport	meanNormalized	0.02743255720041092	0.028807627863	0.0016829985229999999	0.055015384517	0.23652853490279319	0.7634714650972068	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	AKGMALtm	akg_malate_transport	meanFlux	27.432557200410926	28.807627863	1.6829985230000002	55.015384517	0.23652853490279319	0.7634714650972068	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	MDHm	malate_dehydrogenase_mitochondrial	meanNormalized	0.2029227856529434	0.194942662123	0.158795119656	0.241230139465	0.0	1.0	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	MDHm	malate_dehydrogenase_mitochondrial	meanFlux	202.92278565294336	194.94266212299996	158.795119656	241.230139465	0.0	1.0	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	MDH	malate_dehydrogenase_cytosol	meanNormalized	-0.1732667103744979	-0.16720213931	-0.24523222090200003	-0.099126876105	0.9999517584060977	4.824159390226253e-05	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	MDH	malate_dehydrogenase_cytosol	meanFlux	-173.2667103744979	-167.20213931	-245.232220902	-99.12687610500001	0.9999517584060977	4.824159390226253e-05	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	CSm	citrate_synthase_mitochondrial	meanNormalized	0.15366381361940543	0.150377561985	0.133275689927	0.173714494384	0.0	1.0	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	CSm	citrate_synthase_mitochondrial	meanFlux	153.66381361940543	150.377561985	133.275689927	173.71449438399998	0.0	1.0	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	Biomass	biomass_synthesis	meanNormalized	0.009807890764013298	0.009749537940989018	0.007886802849821425	0.011376974795192476	0.0	0.9999517584060977	4.824159390226253e-05
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	Biomass	biomass_synthesis	meanFlux	1.2683464295536206	1.260800302	1.0199133	1.4712587760000002	0.0	0.9999517584060977	4.824159390226253e-05
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	ATPS4mi	atp_synthase	meanNormalized	0.29838032499600275	0.29549650150299994	0.25890126828800003	0.33852057429199994	0.0	1.0	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	ATPS4mi	atp_synthase	meanFlux	298.38032499600274	295.49650150299993	258.90126828800004	338.520574292	0.0	1.0	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	lac_glc_mean	precomputed_ratio_from_spfba	obs	-3.6350360984423618	-3.0568032548352493	-4.086218205361944	-2.140958440323865	1.0	0.0	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	o2_glc_mean	precomputed_ratio_from_spfba	obs	20.28646998566673	17.078633100216233	11.964581780447237	22.60305544910704	0.0	1.0	0.0
SC087	SC087_C03445C6_LM7	LM7	liver_metastasis	Stereo-seq	20729	o2_lac_mean	precomputed_ratio_from_spfba	obs	-15.525161780954475	-7.8901988519976465	-10.713226826766148	-6.29812988417125	1.0	0.0	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	EX_lac__L_e	lactate_exchange_negative_is_uptake	meanNormalized	-0.1748596540785806	-0.17999595642799998	-0.20271145066375001	-0.154917826852	0.9895025407863065	0.010497459213693501	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	EX_lac__L_e	lactate_exchange_negative_is_uptake	meanFlux	-174.85965407858058	-179.99595642799997	-202.71145066375	-154.91782685200002	0.9895025407863065	0.010497459213693501	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	EX_glc__D_e	glucose_exchange_negative_is_uptake	meanNormalized	-0.03390078000135	-0.0312675688100962	-0.0385744508051214	-0.025499293929240226	0.9946509761968441	0.005349023803155924	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	EX_glc__D_e	glucose_exchange_negative_is_uptake	meanFlux	-28.865590592788713	-26.566376859500004	-33.15818047475	-21.316833048499998	0.9907060711420166	0.009293928857983419	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	EX_o2_e	oxygen_exchange_negative_is_uptake	meanNormalized	-0.35115442882815745	-0.336907590204	-0.38815033232225	-0.29434639720149997	1.0	0.0	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	EX_o2_e	oxygen_exchange_negative_is_uptake	meanFlux	-351.15442882815745	-336.90759020400003	-388.15033232225	-294.3463972015	1.0	0.0	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	EX_gln__L_e	glutamine_exchange	meanNormalized	-0.3045817397502007	-0.30496101285	-0.3236865824295	-0.28566325984450003	1.0	0.0	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	EX_gln__L_e	glutamine_exchange	meanFlux	-304.5817397502007	-304.96101285	-323.68658242950005	-285.6632598445	1.0	0.0	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	EX_glu__L_e	glutamate_exchange	meanNormalized	-0.0495527037631618	-0.048731388807500005	-0.065329828477	-0.03294730314449999	0.9838860657929928	0.01611393420700722	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	EX_glu__L_e	glutamate_exchange	meanFlux	-49.55270376316181	-48.73138880750001	-65.329828477	-32.9473031445	0.9838860657929928	0.01611393420700722	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	EX_pyr_e	pyruvate_exchange	meanNormalized	0.30724100164619106	0.3026045112365	0.278988853521	0.33184054410775	0.0	1.0	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	EX_pyr_e	pyruvate_exchange	meanFlux	307.2410016461911	302.6045112365	278.988853521	331.84054410774996	0.0	1.0	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	PYRt2m	pyruvate_transport_to_mitochondria	meanNormalized	-0.01832569411695106	-0.0176277862835	-0.029598741144500004	-0.00544715098625	0.8256886868146563	0.17431131318534368	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	PYRt2m	pyruvate_transport_to_mitochondria	meanFlux	-18.32569411695106	-17.6277862835	-29.598741144499996	-5.4471509862500005	0.8256886868146563	0.17431131318534368	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	PDHm	pyruvate_dehydrogenase_mitochondrial	meanNormalized	0.04272205415065826	0.0424903463525	0.03756519825175	0.047623932574	0.0	1.0	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	PDHm	pyruvate_dehydrogenase_mitochondrial	meanFlux	42.722054150658266	42.4903463525	37.56519825175	47.623932573999994	0.0	1.0	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	LDH_L	lactate_dehydrogenase_l	meanNormalized	-0.17485965407858048	-0.17999595642799998	-0.20271145066375001	-0.154917826852	0.9895025407863065	0.010497459213693501	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	LDH_L	lactate_dehydrogenase_l	meanFlux	-174.85965407858052	-179.99595642799997	-202.71145066375	-154.91782685200002	0.9895025407863065	0.010497459213693501	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	ASPTA	aspartate_transaminase_cytosol	meanNormalized	0.125034215202494	0.127558783071	0.10255034474175	0.1491642558665	0.0018052955335651243	0.9981947044664349	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	ASPTA	aspartate_transaminase_cytosol	meanFlux	125.03421520249397	127.558783071	102.55034474175	149.1642558665	0.0018052955335651243	0.9981947044664349	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	ASPTAm	aspartate_transaminase_mitochondria	meanNormalized	0.12888383720162055	0.12090364027200001	0.10090779691375	0.1451166571345	0.0	1.0	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	ASPTAm	aspartate_transaminase_mitochondria	meanFlux	128.88383720162057	120.903640272	100.90779691374999	145.11665713449997	0.0	1.0	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	ASPGLUm	aspartate_glutamate_mitochondrial_transport	meanNormalized	0.10395346511720441	0.1043020220385	0.09190802402350001	0.11665728652025001	0.0	1.0	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	ASPGLUm	aspartate_glutamate_mitochondrial_transport	meanFlux	103.9534651172044	104.3020220385	91.9080240235	116.65728652025001	0.0	1.0	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	ALATA_L	alanine_transaminase	meanNormalized	0.09365942086336006	0.09251476934050001	0.08002054629900002	0.105815124879	0.0007354907729339395	0.9992645092270661	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	ALATA_L	alanine_transaminase	meanFlux	93.65942086336005	92.51476934050001	80.020546299	105.815124879	0.0007354907729339395	0.9992645092270661	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	GLUN	glutaminase	meanNormalized	0.051472003848818934	0.05051955621450001	0.0438648515395	0.058710684354750006	0.0	1.0	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	GLUN	glutaminase	meanFlux	51.47200384881893	50.5195562145	43.8648515395	58.71068435475	0.0	1.0	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	GLUNm	glutaminase_mitochondrial	meanNormalized	0.31830507000275493	0.319534216707	0.30290774177675	0.3345471311714999	0.0	1.0	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	GLUNm	glutaminase_mitochondrial	meanFlux	318.305070002755	319.534216707	302.90774177674996	334.54713117150004	0.0	1.0	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	GLUDym	glutamate_dehydrogenase	meanNormalized	0.11838384136332496	0.11699358298850002	0.1000609929875	0.13597038952325002	0.0	1.0	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	GLUDym	glutamate_dehydrogenase	meanFlux	118.38384136332495	116.9935829885	100.0609929875	135.97038952325	0.0	1.0	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	AKGDm	alpha_ketoglutarate_dehydrogenase	meanNormalized	0.08973575086582963	0.08689802958249998	0.07369929381725	0.103008057092	0.0	1.0	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	AKGDm	alpha_ketoglutarate_dehydrogenase	meanFlux	89.73575086582964	86.89802958249999	73.69929381725001	103.008057092	0.0	1.0	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	AKGMALtm	akg_malate_transport	meanNormalized	0.21506694042560312	0.2174367216665	0.18867848268674997	0.24370368343749998	0.0002674511901577962	0.9997325488098422	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	AKGMALtm	akg_malate_transport	meanFlux	215.0669404256031	217.43672166649998	188.67848268675002	243.70368343749996	0.0002674511901577962	0.9997325488098422	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	MDHm	malate_dehydrogenase_mitochondrial	meanNormalized	0.13765558788154744	0.13567744995449998	0.11097379491	0.16167562336975	0.0004680395827761434	0.9995319604172238	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	MDHm	malate_dehydrogenase_mitochondrial	meanFlux	137.6555878815474	135.6774499545	110.97379491	161.67562336975	0.0004680395827761434	0.9995319604172238	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	MDH	malate_dehydrogenase_cytosol	meanNormalized	-0.13100734488059956	-0.133456794721	-0.15676523491125	-0.1068655862625	0.999398234822145	0.0006017651778550414	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	MDH	malate_dehydrogenase_cytosol	meanFlux	-131.00734488059956	-133.456794721	-156.76523491125002	-106.86558626250002	0.999398234822145	0.0006017651778550414	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	CSm	citrate_synthase_mitochondrial	meanNormalized	0.1877149664769546	0.188526397107	0.17697983497999997	0.19930612195949998	0.0	1.0	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	CSm	citrate_synthase_mitochondrial	meanFlux	187.71496647695457	188.52639710699998	176.97983497999996	199.3061219595	0.0	1.0	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	Biomass	biomass_synthesis	meanNormalized	0.013315431546066462	0.013036317167054674	0.01123057650354186	0.014827957284383159	0.0	1.0	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	Biomass	biomass_synthesis	meanFlux	1.7219380257971382	1.685843239	1.45232669825	1.9175363115	0.0	1.0	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	ATPS4mi	atp_synthase	meanNormalized	0.41273072756807266	0.410770627174	0.38153131092225	0.43908065866374996	0.0	1.0	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	ATPS4mi	atp_synthase	meanFlux	412.73072756807267	410.77062717399997	381.53131092225	439.08065866375006	0.0	1.0	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	lac_glc_mean	precomputed_ratio_from_spfba	obs	-1.8872179488707481	-1.582505208346685	-1.8508454146449576	-1.3828381850135094	1.0	0.0	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	o2_glc_mean	precomputed_ratio_from_spfba	obs	8.645046205389146	6.878673975929946	5.69584438293573	8.49822543926266	0.0	1.0	0.0
SC087	SC087_C03445G5_PT	PT	primary	Stereo-seq	14956	o2_lac_mean	precomputed_ratio_from_spfba	obs	-12.366809836135388	-6.522688894914493	-8.76853538428002	-5.335273508189247	1.0	0.0	0.0
